iso3,country,year,gdp_const,labor_force,gcf_const,inflation_cpi,fdi_gdp,gov_consumption_const,broad_money_gdp,education_years_adults,kof_overall,kof_overall_de_facto,kof_overall_de_jure,kof_economic,kof_economic_de_facto,kof_economic_de_jure,kof_trade,kof_trade_de_facto,kof_trade_de_jure,kof_financial,kof_financial_de_facto,kof_financial_de_jure,kof_social,kof_social_de_facto,kof_social_de_jure,kof_interpersonal,kof_interpersonal_de_facto,kof_interpersonal_de_jure,kof_informational,kof_informational_de_facto,kof_informational_de_jure,kof_cultural,kof_cultural_de_facto,kof_cultural_de_jure,kof_political,kof_political_de_facto,kof_political_de_jure,gdp_per_worker,gcf_per_worker,ln_gdp_per_worker,ln_gcf_per_worker,d_ln_gdp_per_worker,gdp_per_worker_growth_pct,crisis_financial_2008_2009,crisis_debt_2010_2012,crisis_covid_2020_2021,crisis_energy_war_2022_2023
CZE,Czechia,1998,121996963423.8064,5198829.0,32719555129.87354,10.6983655274888,5.507252026203158,27965648661.0092,55.9887342983765,10.610666,70.64463806152344,71.39088439941406,69.89842224121094,67.41940307617188,60.27300262451172,74.5658187866211,71.78681182861328,63.92508316040039,79.64855194091797,63.052005767822266,56.62092590332031,69.48309326171875,67.55010223388672,71.0787124633789,64.02149200439453,52.755306243896484,52.783695220947266,52.72690963745117,66.55955505371094,79.0671615600586,54.05194091796875,83.33545684814453,81.3852767944336,85.2856216430664,76.96444702148438,82.8209457397461,71.10795593261719,23466.238921073647,6293.639419544967,10.06331802551674,8.7472947864289,-0.006644283472153845,-0.6644283472153845,0,0,0,0
CZE,Czechia,1999,123678521512.351,5218700.0,32010769073.82742,2.13544844417329,9.624832321208594,28822399512.17033,54.96448379662812,10.799334,72.1297607421875,72.23675537109375,72.02275085449219,69.3896484375,63.165950775146484,75.61334228515625,72.74440002441406,65.92495727539062,79.5638427734375,66.03490447998047,60.40695571899414,71.66285705566406,66.99517059326172,70.2198257446289,63.77052688598633,53.96526336669922,53.43490982055664,54.49562072753906,66.71442413330078,79.28022766113281,54.148624420166016,80.30583953857422,77.9443588256836,82.66731262207031,80.00442504882812,83.324462890625,76.68440246582031,23699.105430921685,6133.858829560507,10.07319258088011,8.721579329991446,0.009874555363371229,0.9874555363371229,0,0,0,0
CZE,Czechia,2000,128638858401.0923,5175714.0,35422200234.97286,3.77538829151729,8.020953141371928,28637918593.42446,60.24077176313705,10.988,74.27704620361328,74.04959106445312,74.50448608398438,72.7619857788086,66.7441177368164,78.77985382080078,74.32402801513672,69.1680679321289,79.47999572753906,71.19994354248047,64.32017517089844,78.0797119140625,68.25060272216797,71.2256088256836,65.27560424804688,55.291141510009766,53.16630554199219,57.41598129272461,69.8451156616211,85.26622772216797,54.42399978637695,79.61553955078125,75.2442626953125,83.98680877685547,81.81854248046875,84.17909240722656,79.45800018310547,24854.321239754034,6843.925347299496,10.120786909354997,8.8311167271939,0.04759432847488654,4.759432847488654,0,0,0,0
CZE,Czechia,2001,132391536300.2459,5146214.0,37720609498.04278,4.66267556988257,8.27868500809023,29398079170.68956,62.01900466666203,11.176666,75.91848754882812,74.98807525634766,76.8488998413086,74.18275451660156,67.6151351928711,80.75035858154297,73.64598083496094,68.5077133178711,78.78424835205078,74.7195053100586,66.72254180908203,82.71646118164062,68.97320556640625,72.2935562133789,65.6528549194336,56.829345703125,54.17941665649414,59.479278564453125,70.919921875,86.0802001953125,55.759647369384766,79.17036437988281,76.6210708618164,81.71965026855469,84.5995101928711,85.05553436279297,84.14349365234375,25726.00678872777,7329.778648544887,10.155257696524492,8.899700596409023,0.0344707871694947,3.44707871694947,0,0,0,0
CZE,Czechia,2002,134395228572.1922,5141940.0,38163298649.92278,1.90298097019026,10.28547168197528,31825275674.57696,52.83804640176656,11.365334,76.13951110839844,74.64557647705078,77.6334457397461,73.4415283203125,65.6500244140625,81.2330551147461,74.12508392333984,65.43643188476562,82.8137435913086,72.75800323486328,65.8636245727539,79.65237426757812,70.04435729980469,73.5799560546875,66.5087661743164,58.753238677978516,55.94361877441406,61.5628547668457,72.40336608886719,86.94071960449219,57.86602020263672,78.97647857666016,77.85553741455078,80.09741973876953,84.93263244628906,84.70672607421875,85.15853118896484,26137.06666592613,7421.964987907829,10.171109764581804,8.912199124270131,0.01585206805731154,1.5852068057311541,0,0,0,0
CZE,Czechia,2003,138831395778.1776,5134951.0,38287704262.83942,0.118739205526814,2.012502749284451,33772813659.23065,53.74843330696736,11.554,76.38963317871094,74.51300811767578,78.2662582397461,73.20604705810547,65.42012786865234,80.99198150634766,73.29035949707031,64.25701141357422,82.32369995117188,73.12175750732422,66.583251953125,79.6602554321289,70.56621551513672,73.94651794433594,67.1859130859375,60.08819580078125,57.291324615478516,62.88507080078125,72.83061981201172,86.14278411865234,59.51845169067383,78.77982330322266,78.40542602539062,79.15422058105469,85.39664459228516,84.17237091064453,86.62090301513672,27036.55707292584,7456.29398661047,10.204945194865411,8.91681378512277,0.03383543028360769,3.3835430283607693,0,0,0,0
CZE,Czechia,2004,145406922288.0887,5133307.0,41015435574.84128,2.76010781671153,5.346298313687606,33176279282.48386,52.94631380439715,11.742666,78.12439727783203,74.89154815673828,81.35726928710938,77.25199890136719,66.78311157226562,87.72089385986328,77.90579223632812,64.92842864990234,90.8831558227539,76.59820556640625,68.63777160644531,84.55863189697266,71.72505187988281,73.70877838134766,69.7413330078125,61.7149543762207,58.74182891845703,64.68807220458984,69.2315673828125,78.85125732421875,59.61187744140625,84.22866821289062,83.53328704833984,84.92403411865234,85.39615631103516,84.18275451660156,86.60956573486328,28326.169131923867,7990.060905151646,10.251541360663946,8.985953661403563,0.04659616579853498,4.659616579853498,0,0,0,0
CZE,Czechia,2005,154676655549.6541,5175001.0,42581657196.15598,1.85709789109228,10.00272913421142,33540525433.2029,55.18190247021965,11.931334,78.17488098144531,73.9390869140625,82.41064453125,76.81755065917969,65.74588775634766,87.88921356201172,76.01612854003906,63.374237060546875,88.65802001953125,77.61896514892578,68.11753845214844,87.12039947509766,71.97235107421875,71.9028091430664,72.0418930053711,66.1097183227539,60.816898345947266,71.40253448486328,66.43380737304688,73.12777709960938,59.73982620239258,83.37350463867188,81.76370239257812,84.98330688476562,85.7347183227539,84.1686019897461,87.30083465576172,29889.203026174124,8228.337964795752,10.30525259136192,9.015339324892317,0.053711230697974344,5.371123069797434,0,0,0,0
CZE,Czechia,2006,164921158024.5988,5192187.0,46545497619.95514,2.53399258343633,4.564883005620031,33774277148.22907,58.05991753563202,12.12,79.08251190185547,75.31792449951172,82.84709167480469,77.37739562988281,69.2232437133789,85.53155517578125,76.07184600830078,66.2848129272461,85.85888671875,78.68294525146484,72.16168212890625,85.20421600341797,73.36102294921875,72.44731903076172,74.27473449707031,67.30731964111328,61.40605545043945,73.2085952758789,67.01695251464844,72.15336608886719,61.88054656982422,85.7587890625,83.78253173828125,87.73505401611328,86.50910186767578,84.283203125,88.73499298095703,31763.331718329635,8964.52643557621,10.366067812829217,9.101030560949223,0.0608152214672959,6.08152214672959,0,0,0,0
CZE,Czechia,2007,173973393346.0067,5188860.0,53138958482.33733,2.8531243721117,7.269840532816395,33992133746.63346,61.71226218544744,12.14,80.24436950683594,76.96517181396484,83.5235595703125,78.5149917602539,71.14391326904297,85.88607788085938,76.86441802978516,66.64729309082031,87.08154296875,80.16556549072266,75.64051818847656,84.69060516357422,74.18785858154297,73.47633361816406,74.89937591552734,68.16926574707031,62.68372344970703,73.6548080444336,67.51254272460938,72.58154296875,62.44353485107422,86.88175964355469,85.16370391845703,88.59980773925781,88.03023529052734,86.2752456665039,89.78521728515625,33528.249624388925,10240.969785721205,10.420143634828591,9.23415159974604,0.05407582199937444,5.407582199937444,0,0,0,0
CZE,Czechia,2008,178518044754.2488,5203709.0,53428713327.61153,6.3586638015237,3.727340174806485,34433944814.26901,66.9553968680125,12.19,78.75617980957031,74.41049194335938,83.10189819335938,76.42150115966797,68.39784240722656,84.44517517089844,76.27265930175781,66.598388671875,85.94693756103516,76.57035827636719,70.1972885131836,82.94341278076172,72.14906311035156,68.88262939453125,75.41548919677734,70.18570709228516,66.8360366821289,73.5353775024414,68.81433868408203,73.73899841308594,63.88969802856445,77.4471206665039,66.07283782958984,88.82138061523438,87.69802856445312,85.95104217529297,89.44501495361328,34305.92386204701,10267.429121730582,10.443073325590143,9.236731942639668,0.02292969076155238,2.292969076155238,1,0,0,0
CZE,Czechia,2009,169952170270.6189,5244400.0,43819377684.74702,1.01937735329229,2.547019253486543,35431556481.52853,68.66380856189512,12.29,78.34004974365234,73.63438415527344,83.04573822021484,76.39241027832031,69.14850616455078,83.63632202148438,75.84236907958984,65.26284790039062,86.42188262939453,76.94245910644531,73.03417205810547,80.85075378417969,71.41331481933594,67.42506408691406,75.40158081054688,68.74114227294922,66.07391357421875,71.40836334228516,68.29318237304688,72.05671691894531,64.5296401977539,77.2056655883789,64.14459991455078,90.26673126220703,87.21443176269531,84.32958221435547,90.09928131103516,32406.408792353537,8355.460621757878,10.386111484453272,9.030670570779465,-0.05696184113687153,-5.696184113687153,1,0,0,0
CZE,Czechia,2010,174565802522.0793,5230927.0,45875860695.5569,1.47272727272728,4.815029855274187,35704822399.51217,68.43547852788726,12.39,78.56330871582031,74.57699584960938,82.54959869384766,76.1593246459961,70.77144622802734,81.54720306396484,76.0602035522461,68.11129760742188,84.00910949707031,76.25845336914062,73.43159484863281,79.08531188964844,72.96575927734375,69.18911743164062,76.74240112304688,70.68409729003906,67.13880920410156,74.22938537597656,69.44149780273438,73.68077087402344,65.20222473144531,78.77167510986328,66.7477798461914,90.79557800292969,86.56480407714844,83.77041625976562,89.35918426513672,33371.86745715995,8770.120610659813,10.415468532336023,9.079105837912461,0.029357047882751175,2.9357047882751175,0,1,0,0
CZE,Czechia,2011,177659773382.5381,5223171.0,46698212193.36179,1.9172191363555,1.809941553016992,34451547334.72229,69.24899062474438,12.47,78.80998229980469,74.83871459960938,82.78123474121094,76.13265228271484,69.72638702392578,82.5389175415039,75.88812255859375,69.04739379882812,82.72884368896484,76.37718200683594,70.4053726196289,82.34898376464844,73.6983642578125,70.23545837402344,77.1612777709961,71.7080078125,68.24418640136719,75.17182159423828,70.46756744384766,75.08918762207031,65.84595489501953,78.91951751708984,67.37300109863281,90.46604919433594,86.59889221191406,84.55427551269531,88.64350128173828,34013.776953222114,8940.586512170823,10.434520926031656,9.098356471403855,0.01905239369563283,1.905239369563283,0,1,0,0
CZE,Czechia,2012,176290606021.5464,5253910.0,44503993088.88706,3.28762306610411,4.484243807598689,33785903755.27212,72.16042886703676,12.52,79.80591583251953,76.30178833007812,83.31005096435547,77.61807250976562,73.0618896484375,82.17425537109375,76.39884185791016,70.79427337646484,82.00342559814453,78.83729553222656,75.32951354980469,82.3450698852539,74.81727600097656,71.19535827636719,78.43920135498047,72.07186126708984,68.26642608642578,75.87728881835938,72.11504364013672,77.76862335205078,66.4614486694336,80.26493835449219,67.5510025024414,92.9788589477539,86.98241424560547,84.64813232421875,89.31669616699219,33554.17318179154,8470.642452742255,10.42091652160306,9.044361635152399,-0.01360440442859634,-1.360440442859634,0,1,0,0
CZE,Czechia,2013,176216894659.9089,5300303.0,42658014482.85931,1.4382978723404,3.453867263762924,34602002134.25479,75.42594634554814,12.6,79.8859634399414,76.19792175292969,83.57398986816406,77.96827697753906,73.4365234375,82.50001525878906,77.24746704101562,70.93013763427734,83.5647964477539,78.6890640258789,75.94290161132812,81.43523406982422,74.7271728515625,70.5564193725586,78.89795684814453,72.40345001220703,68.96366119384766,75.84323120117188,70.87492370605469,74.66523742675781,67.0845947265625,80.90318298339844,68.04037475585938,93.76599884033203,86.96241760253906,84.60081481933594,89.32400512695312,33246.56999041544,8048.221862572632,10.411706882579834,8.993206459376623,-0.00920963902322569,-0.9209639023225691,0,0,0,0
CZE,Czechia,2014,180173337874.8537,5296601.0,45668139577.96397,0.343988589646793,3.835101534230891,34948605112.04838,76.07758901286,12.64,80.77367401123047,76.16889190673828,85.37846374511719,80.29658508300781,73.40994262695312,87.1832275390625,80.62628173828125,71.78814697265625,89.46440887451172,79.96690368652344,75.03175354003906,84.90204620361328,74.72270202636719,70.15457153320312,79.29084014892578,72.8199691772461,69.45381164550781,76.18614196777344,70.47103881835938,73.6289291381836,67.31314086914062,80.87711334228516,67.3810043334961,94.37322235107422,87.30172729492188,84.9421615600586,89.66130828857422,34016.78508063071,8622.159679002432,10.43460936062107,9.062090875084838,0.022902478041237018,2.2902478041237018,0,0,0,0
CZE,Czechia,2015,189107698561.9188,5305064.0,50999745922.04889,0.309364548494975,0.8989134919040982,35566929213.88282,77.29220843572173,12.67,81.27381134033203,76.743896484375,85.80370330810547,80.73709106445312,74.34265899658203,87.13150787353516,80.38742065429688,71.995361328125,88.77947998046875,81.08673858642578,76.68994903564453,85.48353576660156,74.7691879272461,70.37918090820312,79.15918731689453,71.72538757324219,68.9677963256836,74.48297119140625,71.04134368896484,74.58328247070312,67.4994125366211,81.54082489013672,67.58646392822266,95.49518585205078,88.31510925292969,85.50982666015625,91.12039184570312,35646.63848766364,9613.408230711051,10.48141012932552,9.170914093689786,0.046800768704448714,4.680076870444871,0,0,0,0
CZE,Czechia,2016,193988322685.0577,5344644.0,49075176075.12649,0.683504209385702,5.475664214239176,36468966919.05077,79.08674941100922,12.74,81.51895904541016,76.94381713867188,86.09412384033203,80.82420349121094,73.84970092773438,87.79871368408203,80.23114776611328,70.89881896972656,89.56348419189453,81.4172592163086,76.80057525634766,86.03394317626953,75.08674621582031,70.8145523071289,79.35895538330078,71.50493621826172,69.06603240966797,73.94383239746094,70.60371398925781,73.44253540039062,67.76490020751953,83.15161895751953,69.93509674072266,96.3681411743164,88.64594268798828,86.16720581054688,91.12466430664062,36295.836109020114,9182.12252773552,10.499458305933013,9.125013669060747,0.01804817660749336,1.804817660749336,0,0,0,0
CZE,Czechia,2017,204024435232.9208,5370664.0,51763208922.48258,2.4505339846014,5.070662409555033,37126520656.53743,81.61056689804732,12.79,82.31975555419922,78.44788360595703,86.19161224365234,82.10211944580078,76.30470275878906,87.8995361328125,80.39318084716797,70.97128295898438,89.8150863647461,83.81105041503906,81.63809967041016,85.98399353027344,76.07270050048828,72.59517669677734,79.55023193359375,72.07318115234375,70.3680419921875,73.77832794189453,72.04593658447266,75.69690704345703,68.39495849609375,84.09899139404297,71.72057342529297,96.47740936279297,88.78441619873047,86.44376373291016,91.12506103515625,37988.679841621226,9638.13951542725,10.545043495423124,9.17348337265343,0.04558518949011159,4.558518949011159,0,0,0,0
CZE,Czechia,2018,209798950825.4201,5405110.0,55052834646.90128,2.14949494949492,3.303539982834066,38585375273.1338,82.06452312760226,12.83,82.39031219482422,77.894775390625,86.88585662841797,81.11454772949219,74.59578704833984,87.63330078125,80.2457275390625,71.3492660522461,89.1421890258789,81.98336029052734,77.8423080444336,86.1244125366211,77.15608215332031,72.74077606201172,81.57136535644531,72.39888000488281,71.14009857177734,73.65766906738281,74.75660705566406,75.0032958984375,74.50990295410156,84.31272888183594,72.07892608642578,96.5465316772461,88.90031433105469,86.3477554321289,91.45287322998047,38814.92713847083,10185.331038017965,10.566560171689257,9.228703830638157,0.02151667626613296,2.151667626613296,0,0,0,0
CZE,Czechia,2019,217279912681.7295,5394887.0,58187255488.32301,2.84787595918041,4.187057376190015,39559449159.00198,81.15977787924982,12.87,82.66893768310547,78.38090515136719,86.95695495605469,81.26810455322266,74.73419952392578,87.80201721191406,80.30572509765625,71.22368621826172,89.38776397705078,82.2304916381836,78.24471282958984,86.21627807617188,78.14826202392578,74.6807632446289,81.6157455444336,72.84088134765625,71.70097351074219,73.98078155517578,74.56395721435547,74.42666625976562,74.70124053955078,87.03994750976562,77.91465759277344,96.16523742675781,88.59043884277344,85.72775268554688,91.453125,40275.15547252973,10785.63007683442,10.603490068311585,9.28596997870551,0.03692989662232726,3.6929896622327263,0,0,0,0
CZE,Czechia,2020,205753475017.5395,5343016.0,52785590875.91029,3.1612952849781,3.391140662264686,41203191219.06601,90.16740335719498,12.916507,82.3795394897461,77.74861907958984,87.01042175292969,80.67559814453125,73.57131958007812,87.77985382080078,79.25234985351562,69.1246109008789,89.38006591796875,82.09883117675781,78.01802062988281,86.17963409423828,77.70405578613281,73.937255859375,81.4708480834961,71.639404296875,69.73973846435547,73.5390625,74.63448333740234,74.42729949951172,74.84166717529297,86.8382568359375,77.64469146728516,96.03182983398438,88.75895690917969,85.7373275756836,91.78057861328125,38508.86372369828,9879.362306964886,10.558643720367368,9.198203244829406,-0.04484634794421716,-4.484634794421716,0,0,1,0
CZE,Czechia,2021,214043320221.1675,5242069.0,62539474341.61318,3.83984491500146,4.430295245861961,41761918796.68683,88.95386710485744,12.963182,82.43500518798828,77.76402282714844,87.10601043701172,80.53275299072266,73.31690979003906,87.74856567382812,79.56111907958984,69.76167297363281,89.36055755615234,81.50436401367188,76.87214660644531,86.13658142089844,78.12720489501953,74.46290588378906,81.79150390625,71.71009826660156,69.54608154296875,73.87411499023438,74.95428466796875,74.53510284423828,75.37345123291016,87.71723937988281,79.30752563476562,96.12694549560547,88.64508819580078,85.51221466064453,91.77796173095703,40831.83953152229,11930.3035388533,10.617217436728144,9.386836958092116,0.05857371636077602,5.857371636077602,0,0,1,0
CZE,Czechia,2022,220137498830.7299,5369986.0,68897710814.3093,15.100165146837,3.029375172886684,41895177600.48783,84.44963256070464,12.963182,81.83804321289062,77.05891418457031,86.6171646118164,80.98783111572266,74.24517059326172,87.73048400878906,80.88896179199219,72.44025421142578,89.3376693725586,81.0866928100586,76.05009460449219,86.12329864501953,77.32650756835938,74.67506408691406,79.97798156738281,71.45497131347656,70.11849975585938,72.79145050048828,72.64876556396484,74.3302230834961,70.96729278564453,87.87584686279297,79.57649993896484,96.17520141601562,87.19976806640625,82.25650024414062,92.14302825927734,40994.054515361844,12830.147194854753,10.621182323350771,9.459552930252737,0.003964886622627617,0.3964886622627617,0,0,0,1
CZE,Czechia,2023,220242240981.1028,5536510.0,64724098429.72518,10.6612601372427,3.446241904648697,43377204126.22593,85.28961160783352,12.963182,81.86151123046875,77.17066192626953,86.55233764648438,80.6975326538086,73.66317749023438,87.73188018798828,80.9680404663086,72.60293579101562,89.3331527709961,80.42701721191406,74.72342681884766,86.13060760498047,77.69271850585938,75.60211944580078,79.7833251953125,71.29619598388672,70.56348419189453,72.02890014648438,72.76434326171875,74.39674377441406,71.13194274902344,89.01762390136719,81.84613037109375,96.18912506103516,87.19422149658203,82.24664306640625,92.14180755615234,39779.977094072405,11690.414797358839,10.591118976592623,9.366524536929747,-0.030063346758147702,-3.00633467581477,0,0,0,1
EST,Estonia,1995,10302024946.68893,704562.0,1478175405.465724,28.7766137208513,4.592689682118997,3092247930.584373,,10.883152,60.21332931518555,60.38517379760742,60.04148483276367,70.5970687866211,54.61998748779297,86.57415008544922,82.2186279296875,76.18624877929688,88.2509994506836,58.975521087646484,33.053733825683594,84.8973159790039,60.999229431152344,64.39618682861328,57.60227966308594,61.17581558227539,67.0829086303711,55.26872253417969,58.54887771606445,70.02035522460938,47.077396392822266,63.27300262451172,56.08528518676758,70.46072387695312,49.043670654296875,62.13933563232422,35.94802474975586,14621.885578116518,2098.006144903818,9.59027469749892,7.64874271788609,0.07698041238109887,7.698041238109887,0,0,0,0
EST,Estonia,1996,10811255302.96775,690966.0,1795417704.271181,23.0503433495169,3.465317036822177,3008778166.309763,,11.142522,62.768558502197266,62.819480895996094,62.717620849609375,74.87541198730469,61.6654167175293,88.08539581298828,85.46430969238281,80.28302001953125,90.64559173583984,64.28650665283203,43.04781723022461,85.52519989013672,62.72172546386719,67.01315307617188,58.4303092956543,61.773624420166016,67.04953002929688,56.49772262573242,61.947845458984375,76.9169692993164,46.97871780395508,64.44374084472656,57.072975158691406,71.81449890136719,50.70851516723633,59.77985763549805,41.63716506958008,15646.580733303448,2598.4168602669033,9.658007688602316,7.8626576386574,0.06773299110339615,6.7732991103396145,0,0,0,0
